"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1G022958","46460","RESIDENCES I AT PELICAN ISLE YACHT CLUB , THE","Collier","13675 VANDERBILT, NAPLES, FL 34110","39","08/17/1995","Approved","Recorded","MA00021284","RESIDENCES AT PELICAN ISLE CONDO ASSN INC","C/O BILL WALLICK - RESIDENT MANAGER","435 DOCKSIDE DRIVE","NAPLES","FL","34110"
"PR1M003154","47390","ISLA KEY UNIT 1 A CONDO","Pinellas","ISLA KEY BLVD., ST PETERSBURG, FL 33715","96","06/27/1985","Approved","Recorded","MA00007235","ISLA KEY CONDO ASSN INC","C/O RESOURCE PROPERTY MANAGEMENT","5901 SUN BLVD # 200","ST. PETERSBURG","FL","33715"
"PR1M003168","47391","YORKTOWN AT BEACON PLACE PH 3, A CONDO","Pinellas","BEACON WOODS DRIVE, NEW PORT RICHEY, FL 33553","20","10/18/1983","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003169","47392","YORKTOWN AT BEACON PLACE PH 2, A CONDO","Pinellas","BEACON WOODS DRIVE, NEW PORT RICHEY, FL 33553","12","12/27/1983","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003170","47393","YORKTOWN AT BEACON PLACE PH 4, A CONDO","Pinellas","BEACON PLACE DRIVE, SAFETY HARBOR, FL 33572","40","10/18/1983","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003171","47394","YORKTOWN AT BEACON PLACE PH 5, A CONDO","Pinellas","BEACON PLACE DRIVE, SAFTY HARBOR, FL 33572","64","01/08/1985","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003172","47395","YORKTOWN AT BEACON PLACE PH 6, A CONDO","Pinellas","BEACON PLACE DRIVE, SAFTY HARBOR, FL 33572","36","01/01/1986","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003173","47396","EAGLESWOOD I, A CONDO","Pasco","CLOCK TOWER PARKWAY, NEW PORT RICHEY, FL 33528","36","02/03/1984","Approved","Recorded","MA00010701","EAGLESWOOD CONDO ASSN INC","C/O SENTRY MANAGEMENT, INC","2180 W STATE RD 434","LONGWOOD","FL","32779"
"PR1M003174","47397","EAGLESWOOD II, A CONDO","Pasco","CLOCK TOWER PARKWAY, NEW PORT RICHEY, FL 33533","12","08/23/1985","Approved","Recorded","MA00010701","EAGLESWOOD CONDO ASSN INC","C/O SENTRY MANAGEMENT, INC","2180 W STATE RD 434","LONGWOOD","FL","32779"
"PR1M003175","47398","EAGLESWOOD III, A CONDO","Pasco","CLOCK TOWER PARKWAY, PORT RICHEY, FL 33553","8","10/14/1986","Approved","Recorded","MA00010701","EAGLESWOOD CONDO ASSN INC","C/O SENTRY MANAGEMENT, INC","2180 W STATE RD 434","LONGWOOD","FL","32779"
"PR1M003176","47399","YORKTOWN AT BEACON PLACE, A CONDO","Pinellas","BEACON PLACE DRIVE, DUNEDIN, FL 33528","76","06/01/1981","Approved","Recorded","MA00005807","YORKTOWN AT BEACON PLACE CONDO ASSOC INC","","570  CARILLON PKWY","ST PETERSBURG","FL","33716"
"PR1M003253","47410","SUMMER GREEN SEC 2","Sarasota","806 CAPRI ISLES BLVD, VENICE, FL 34292-2336","30","06/22/1984","Approved","Recorded","MA00003453","SUMMER GREEN CONDO ASSN INC","C/O MITCHELL ASSOCIATON MANAGEMENT","5940 PALMER BLVD","SARASOTA","FL","34232"
"PR1M003254","47411","SUMMER GREEN SEC 3, A CONDO","Sarasota","800 CAPRI ISLES BLVD, VENICE, FL 34292-2353","32","03/17/1987","Approved","Recorded","MA00003453","SUMMER GREEN CONDO ASSN INC","C/O MITCHELL ASSOCIATON MANAGEMENT","5940 PALMER BLVD","SARASOTA","FL","34232"
"PR1M003360","47426","PUNTA RASSA CONDO PH II","Lee","15021 PUNTA RASSA RD, FORT MYERS, FL 33908-2726","36","01/01/1981","Approved","Recorded","MA00001757","PUNTA RASSA CONDO ASSOC","","15008 PUNTA RASSA RD","FT MYERS","FL","33908"
"PR1M003361","47427","PUNTA RASSA CONDO PH III","Lee","15011 PUNTA RASSA RD, FORT MYERS, FL 33908-2725","54","01/01/1982","Approved","Recorded","MA00001757","PUNTA RASSA CONDO ASSOC","","15008 PUNTA RASSA RD","FT MYERS","FL","33908"
"PR1M003362","47428","PUNTA RASSA CONDO PH FOUR","Lee","15031 PUNTA RASSA RD, FORT MYERS, FL 33908-2733","72","09/18/1984","Approved","Recorded","MA00001757","PUNTA RASSA CONDO ASSOC","","15008 PUNTA RASSA RD","FT MYERS","FL","33908"
"PR1M001177","47070","EMERALD POINTE #1, A CONDO","Charlotte","25188 MARION AVE #1, PUNTA GORDA, FL 33950-4155","81","01/20/1976","Approved","Recorded","MA00010293","EMERALD POINTE CONDO ASSN INC","","25188 MARION AVE","PUNTA GORDA","FL","33950"
"PR1M001338","47082","SUNSET VISTA CONDO B","Lee","1901 CLIFFORD ST, FORT MYERS, FL 33901-3226","55","05/04/1981","Approved","Recorded","MA00014075","SUNSET OF FORT MYERS CONDO ASSN INC","","10600 CHEVROLET WAY, STE 202","ESTERO","FL","33928"
"PR1M001339","47083","POINTE ROYALE CONDO A","Lee","1920 VIRGINIA AVE, FORT MYERS, FL 33901-3352","47","11/12/1981","Approved","Recorded","MA00005225","POINTE ROYALE CONDO ASSN INC","C/O GARY LACROIX - PRESIDENT","1900 VIRGINIA AVENUE","FORT MYERS","FL","33901"
"PR1M001340","47084","POINTE ROYALE CONDO B","Lee","1910 VIRGINIA AVE, NORTH FORT MYERS, FL 33901","47","08/23/1984","Approved","Recorded","MA00005225","POINTE ROYALE CONDO ASSN INC","C/O GARY LACROIX - PRESIDENT","1900 VIRGINIA AVENUE","FORT MYERS","FL","33901"
"PR1M001341","47085","SUNSET ROYAL CONDO","Lee","CLIFFORD STREET, FORT MYERS, FL 33901","41","02/18/1988","Approved","Recorded","MA00014075","SUNSET OF FORT MYERS CONDO ASSN INC","","10600 CHEVROLET WAY, STE 202","ESTERO","FL","33928"
"PR1M001349","47086","PERICO ISLAND PATIO HOMES SEC II, A CONDO","Manatee","MANATEE AVENUE, BRADENTON, FL 33529","22","12/02/1983","Approved","Recorded","MA00006135","PERICO ISLAND PATIO HOMES CONDO ASSN SEC II INC","C/O DELLCOR MANAGEMENT","310 PEARL AVENUE","SARASOTA","FL","34243"
"PR1M001610","47180","EMERALD POINTE #4, A CONDO","Charlotte","1612 MARION AVE W #4, PUNTA GORDA, FL 33950-5247","48","12/31/1980","Approved","Recorded","MA00010293","EMERALD POINTE CONDO ASSN INC","","25188 MARION AVE","PUNTA GORDA","FL","33950"
"PR1M000234","47000","SADDLEBROOK CONDO #1","Pasco","C/O SADDLEBROOK RESORTS PO Box 7046, WESLEY CHAPEL, FL 34249-7046","326","11/12/1980","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M000235","47001","SADDLEBROOK CONDO #2","Pasco","SADDLEBROOK RESORT PO Box 7046, WESLEY CHAPEL, FL 34249-7046","58","08/04/1981","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M000236","47002","SADDLEBROOK CONDO #3","Pasco","SADDLEBROK RESORT ST RD 54 PO Box 7046, WESLEY CHAPEL, FL 34249-7046","153","01/07/1982","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M000238","47004","SADDLEBROOK CONDO #5","Pasco","C/O SADDLEBROOK RESORTS PO Box 7046, WESLEY CHAPEL, FL 34249-7046","102","02/25/1982","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M000239","47005","SADDLEBROOK CONDO #6","Pasco","STATE ROAD 54, WESLEY CHAPEL, FL 33599","30","06/20/1985","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M000240","47006","SADDLEBROOK CONDO #7","Pasco","STATE ROAD 54, WESLEY CHAPEL, FL 34249","8","02/27/1980","Approved","Recorded","MA00003383","SADDLEBROOK RESORT CONDO ASSN INC","C/O DON ALLEN","5700 SADDLEBROOK WAY","WESLEY CHAPEL","FL","33543-1499"
"PR1M007344","47923","SEVEN LAKES BLDG 24","Lee","1965 SEVEN LAKES BLVD, FORT MYERS, FL 33907-5708","51","03/14/1975","Approved","Recorded","MA00003817","SEVEN LAKES ASSN INC","","1965 SEVEN LAKES BLVD","FORT MYERS","FL","33907-5798"
"PR1M007345","47924","SEVEN LAKES BLDG 25","Lee","1965 SEVEN LAKES BLVD, FORT MYERS, FL 33907-5708","68","04/16/1973","Approved","Recorded","MA00003817","SEVEN LAKES ASSN INC","","1965 SEVEN LAKES BLVD","FORT MYERS","FL","33907-5798"
"PR1M007346","47925","SEVEN LAKES # 39, A CONDO","Lee","AUGUSTA DRIVE, FORT MYERS, FL 33907","14","03/16/1981","Approved","Recorded","MA00003817","SEVEN LAKES ASSN INC","","1965 SEVEN LAKES BLVD","FORT MYERS","FL","33907-5798"
"PR1M007393","47927","GLEN OAKS GARDEN APTS SEC I PH I & II","Sarasota","1500 GLEN OAKS DR E, SARASOTA, FL 34232-1127","66","04/18/1974","Approved","Recorded","MA00008794","GLEN OAKS GARDEN APTS CONDO ASSN","C/O CASEY CONDOMINIUM MGMT INC","4370 SOUTH TAMIAMI TRAIL","SARASOTA","FL","34231"
"PR1M007394","47928","GLEN OAKS GARDEN APT A CONDO SEC III","Sarasota","1330 GLEN OAKS DR E #A, SARASOTA, FL 34232-1138","47","11/24/1980","Approved","Recorded","MA00008794","GLEN OAKS GARDEN APTS CONDO ASSN","C/O CASEY CONDOMINIUM MGMT INC","4370 SOUTH TAMIAMI TRAIL","SARASOTA","FL","34231"
"PR1M007406","47929","PLACIDA HARBOUR SEC 2A CONDO","Charlotte","11000 PLACIDA RD, PLACIDA, FL 33946-9782","12","04/24/1987","Approved","Recorded","MA00015493","PLACIDA PROPERTIES INC","","11000 PLACIDA RD","PLACIDA","FL","33946"
"PR1M007407","47930","PLACIDA HARBOUR SEC 3A CONDO","Charlotte","11000 PLACIDA RD, PLACIDA, FL 33946-9782","10","06/17/1987","Approved","Recorded","MA00015493","PLACIDA PROPERTIES INC","","11000 PLACIDA RD","PLACIDA","FL","33946"
"PR1M007505","47942","UNIVERSITY OAKWOODS I, A CONDO","Hillsborough","1250 113TH AVENUE, TAMPA, FL 33612","32","04/27/1983","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007506","47943","UNIVERSITY OAKWOODS II, A CONDO","Hillsborough","1250 113TH AVENUE, TAMPA, FL 33612","32","08/19/1983","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007507","47944","UNIVERSITY OAKWOODS III, A CONDO","Hillsborough","1250 113TH AVENUE, TAMPA, FL 33612","32","11/29/1983","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007508","47945","UNIVERSITY OAKWOODS IV, A CONDO","Hillsborough","1250-113TH AVENUE, TAMPA, FL 33612","28","06/14/1985","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007510","47947","UNIVERSITY OAKWOODS VI, A CONDO","Hillsborough","1250 113TH AVENUE, TAMPA, FL 33612","28","08/10/1984","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007511","47948","UNIVERSITY OAKWOODS VII, A CONDO","Hillsborough","1250 113TH AVENUE, TAMPA, FL 33612","24","04/26/1984","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007512","47949","UNIVERSITY OAKWOODS VIII, A CONDO","Hillsborough","1250 E 113TH AVE, TAMPA, FL 33612-5908","32","06/06/1986","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M007513","47950","UNIVERSITY OAKWOODS IX, A CONDO","Hillsborough","1250 E 113TH AVE, TAMPA, FL 33612-5908","34","05/28/1987","Approved","Recorded","MA00006709","UNIVERSITY OAKWOODS ASSOC INC","C/O HOME ENCOUNTER LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR1M000417","47019","COUNTRY VILLAGE CONDO SEC II","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","12","09/07/1983","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M000418","47020","COUNTRY VILLAGE CONDO SEC III","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","16","04/28/1983","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M000419","47021","COUNTRY VILLAGE CONDO SEC 4","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","12","08/12/1983","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M000423","47022","FLAMINGO VILLAGE HOMES PH III","Lee","RURAL ROUTE 05 BOX 1, FORT MYERS, FL 33908-9805","10","08/12/1981","Approved","Recorded","MA00008704","FLAMINGO VILLAGE HOMES CONDO ASSN INC","C/O D & D ASSN SERVICES LLC","11000 METRO PKWY","FORT MYERS","FL","33966"
"PR1M000442","47023","CAPTAIN'S COVE CONDO PH I","Lee","16385 BOYCE DR, BOKEELIA, FL 33922-1511","5","11/26/1979","Approved","Recorded","MA00003470","CAPTAIN'S COVE CONDO ASN OF FT MYERS INC","C/O PARAGON FINANCIAL SERVICES","8280 COLLEGE PKWY","FORT MYERS","FL","33919"
"PR1M000519","47024","CORTEZ VILLAS CONDO 4 PH B","Manatee","3903 34TH AVE W, BRADENTON, FL 33505","11","12/30/1977","Approved","Recorded","MA00006582","CORTEZ VILLAS CONDO 4 ASSN, INC","C/O GULF COAST ASSOCIATION MANAGEMENT","P O BOX 14663","BRADENTON","FL","34280"
"PR1M007816","48115","MIRROR LAKE CONDO SEC. 2","Manatee","7300 28TH STREET WEST, BRADENTON, FL 33529","40","09/12/1984","Approved","Recorded","MA00009951","MIRROR LAKE CONDO ASSN INC","C/O ASSOCIA GULF COAST","9887 4TH STREET NORTH, STE 104","ST. PETERSBURG","FL","33702"
"PR1M007819","48116","BAYSHORES OF VANDERBILT BEACH PH I","Collier","10420 GULFSHORE DR, NAPLES, FL 33940","30","03/08/1978","Approved","Recorded","MA00001349","BAYSHORES OF VANDERBILT BEACH CONDOMINIUM ASSOCIATION, INC.","C/O SEACREST SOUTHWEST","1044 CASTELLO DR, STE 206","NAPLES","FL","34103-1900"
"PR1M007820","48117","BAYSHORES OF VANDERBILT BEACH PH II","Collier","10475 GULFSHORE DR, NAPLES, FL 33963-2034","24","03/08/1978","Approved","Recorded","MA00001349","BAYSHORES OF VANDERBILT BEACH CONDOMINIUM ASSOCIATION, INC.","C/O SEACREST SOUTHWEST","1044 CASTELLO DR, STE 206","NAPLES","FL","34103-1900"
"PR1M007964","48129","POINTE ROYALE CONDO C","Lee","1900 VIRGINIA AVENUE, FORT MYERS, FL 33901","47","06/17/1986","Approved","Recorded","MA00005225","POINTE ROYALE CONDO ASSN INC","C/O GARY LACROIX - PRESIDENT","1900 VIRGINIA AVENUE","FORT MYERS","FL","33901"
"PR1M008030","48135","BAYSIDE VILLAS BLDG F, A CONDO","Collier","1100   9  STREET SOUTH, NAPLES, FL 33940-7329","6","11/29/1984","Approved","Recorded","MA00002872","BAYSIDE VILLAS CONDO ASSOC INC","C/O GOLDEN PROPERTY MANAGEMENT","PO BOX 7068","NAPLES","FL","34101"
"PR1M000613","47037","QUAIL ROOST UNIT I, A CONDO","Collier","100 ROOST ROAD #I, NAPLES, FL 33961-3023","62","07/21/1982","Approved","Recorded","MA00006832","QUAIL ROOST OF NAPLES CONDO ASSN INC","C/O ABILITY MANAGEMENT","6736 LONE OAK BLVD.","NAPLES","FL","34109"
"PR1M000614","47038","QUAIL ROOST UNIT II, A CONDO","Collier","100 ROOST ROAD, NAPLES, FL 33961-3023","80","06/11/1985","Approved","Recorded","MA00006832","QUAIL ROOST OF NAPLES CONDO ASSN INC","C/O ABILITY MANAGEMENT","6736 LONE OAK BLVD.","NAPLES","FL","34109"
"PR1M000686","47043","VILLAGE OF PARADISE ISLAND PH I, A CONDO","Pinellas","10301 PARADISE BLVD, TREASURE ISLAND, FL 33706-3120","57","10/10/1979","Approved","Recorded","MA00010083","VILLAGE OF PARADISE ISLAND CONDO ASSN","","10033  DR. MLK JR. STREET NORTH","ST. PETERSBURG","FL","33716"
"PR1M012418","49135","FAIRWAYS AT PAR FOUR-ONE, A CONDO","Collier","2748 44TH ST SW, NAPLES, FL 33999-8419","68","12/09/1983","Approved","Recorded","MA00007360","FAIRWAYS AT PAR FOUR ONE","C/O COLLIER FINANCIAL INC","4985 TAMIAMI TRAIL EAST","NAPLES","FL","34113"
"PR1M012419","49136","FAIRWAYS AT PAR FOUR-TWO, A CONDO","Collier","2748 44TH ST SW, NAPLES, FL 33999-8419","76","01/25/1984","Approved","Recorded","MA00007360","FAIRWAYS AT PAR FOUR ONE","C/O COLLIER FINANCIAL INC","4985 TAMIAMI TRAIL EAST","NAPLES","FL","34113"
"PR1M012420","49137","FAIRWAYS AT PAR FOUR-THREE, A CONDO","Collier","2748-44TH SW, NAPLES, FL 33999","12","11/01/1984","Approved","Recorded","MA00007360","FAIRWAYS AT PAR FOUR ONE","C/O COLLIER FINANCIAL INC","4985 TAMIAMI TRAIL EAST","NAPLES","FL","34113"
"PR1M019651","50018","GLADES COUNTRY CLUB APTS. #4","Collier","3451 TAMIAMI TRL E #4, NAPLES, FL 33962-4901","144","08/29/1973","Approved","Recorded","MA00002326","GLADES GOLF AND COUNTRY CLUB, INC.","","174 TERYL RD","NAPLES","FL","34112"
"PR1M019653","50019","GLADES COUNTRY CLUB APTS. #3A","Collier","3451 TAMIAMI TRL E #3A, NAPLES, FL 33962-4901","80","01/01/1973","Approved","Recorded","MA00002326","GLADES GOLF AND COUNTRY CLUB, INC.","","174 TERYL RD","NAPLES","FL","34112"
"PR1M019654","50020","GLADES COUNTRY CLUB APTS. #3","Collier","3451 TAMIAMI TRL E #3, NAPLES, FL 33962-4901","72","01/01/1972","Approved","Recorded","MA00002326","GLADES GOLF AND COUNTRY CLUB, INC.","","174 TERYL RD","NAPLES","FL","34112"
"PR1M019655","50021","GLADES COUNTRY CLUB APTS #2","Collier","3451 TAMIAMI TRL E #2, NAPLES, FL 33962-4901","100","04/10/1972","Approved","Recorded","MA00002326","GLADES GOLF AND COUNTRY CLUB, INC.","","174 TERYL RD","NAPLES","FL","34112"
"PR1M008031","48136","BAYSIDE VILLAS BLDG C, A CONDO","Collier","1100   9  STREET SOUTH, NAPLES, FL 33940-7329","6","05/19/1982","Approved","Recorded","MA00002872","BAYSIDE VILLAS CONDO ASSOC INC","C/O GOLDEN PROPERTY MANAGEMENT","PO BOX 7068","NAPLES","FL","34101"
"PR1M008117","48145","CENTRAL PARK SOUTH TWO A CONDO","Lee","2126 ANDREA LN, FORT MYERS, FL 33912-1903","12","03/20/1985","Approved","Recorded","MA00005517","CENTRAL PARK SOUTH CONDO ASSN","","13831 VECTOR AVENUE","FORT MYERS","FL","33907"
"PR1M008118","48146","CENTRAL PARK SOUTH THREE A CONDO","Lee","S COMMERICAL PK STE 2, FORT MYERS, FL 33908","12","05/02/1985","Approved","Recorded","MA00005517","CENTRAL PARK SOUTH CONDO ASSN","","13831 VECTOR AVENUE","FORT MYERS","FL","33907"
"PR1M008137","48147","LAKES CONDOMINIUM I (THE)","Sarasota","1255 MCINTOSH RD, SARASOTA, FL 33582","14","12/01/1983","Approved","Recorded","MA00007788","LAKES OF SARASOTA CONDO ASSOC INC","C/O PROKOP PA","2011 BISPHAM RD","SARASOTA","FL","34231"
"PR1M008138","48148","LAKES OF SARASOTA CONDO 2","Sarasota","1255 MCINTOSH ROAD, SARASOTA, FL 33582","16","12/01/1984","Approved","Recorded","MA00007788","LAKES OF SARASOTA CONDO ASSOC INC","C/O PROKOP PA","2011 BISPHAM RD","SARASOTA","FL","34231"
"PR1M008139","48149","LAKES OF SARASOTA CONDO 3","Sarasota","1255 MCINTOSH ROAD, SARASOTA, FL 33582","12","01/01/1985","Approved","Recorded","MA00007788","LAKES OF SARASOTA CONDO ASSOC INC","C/O PROKOP PA","2011 BISPHAM RD","SARASOTA","FL","34231"
"PR1M008144","48150","COUNTRY VILLAGE CONDO SEC 5","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","12","12/09/1983","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M008145","48151","COUNTRY VILLAGE CONDO SEC 6","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","28","04/13/1984","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M008146","48152","COUNTRY VILLAGE CONDO SEC 7","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","48","04/11/1984","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M008147","48153","COUNTRY VILLAGE CONDO SEC 8","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","32","10/10/1985","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M008148","48154","COUNTRY VILLAGE CONDO SEC 9","Manatee","7300 28TH AVE W, BRADENTON, FL 34209-5311","56","08/14/1986","Approved","Recorded","MA00000972","COUNTRY VILLAGE OF BRADENTON CONDO ASSN","C/O RESCOM MANAGEMENT","3639 CORTEZ RD WEST","BRADENTON","FL","34210"
"PR1M008545","48236","STONE'S THROW VII, A CONDO","Pinellas","6932 STONES THROW CIRCLE NORTH, ST. PETERSBURG, FL 33710-4745","14","06/21/1985","Approved","Recorded","MA00012841","STONE'S THROW CONDO ASSN INC","C/O PBM","10033 DR MLK JR ST N, SUITE 300","ST. PETERSBURG","FL","33716"
"PR1M008546","48237","STONE'S THROW VIII, A CONDO","Pinellas","6924 STONES THROW CIRCLE NORTH, ST. PETERSBURG, FL 33710-4749","30","11/17/1986","Approved","Recorded","MA00012841","STONE'S THROW CONDO ASSN INC","C/O PBM","10033 DR MLK JR ST N, SUITE 300","ST. PETERSBURG","FL","33716"
"PR1M008547","48238","STONE'S THROW IX, A CONDO","Pinellas","6916 STONESTHROW CIR N, ST. PETERSBURG, FL 33710-4700","30","03/12/1987","Approved","Recorded","MA00012841","STONE'S THROW CONDO ASSN INC","C/O PBM","10033 DR MLK JR ST N, SUITE 300","ST. PETERSBURG","FL","33716"
"PR1M019789","50058","WEST WINDS OF HOLMES BEACH","Sarasota","6810 GULF DRIVE, HOLMES BEACH, FL 33510","8","02/10/1977","Approved","Recorded","MA00018213","WEST WINDS OF HOLMES BEACH CONDO ASSN","C/O HELM PROPERTY MANAGEMENT","8106 CORTEZ ROAD W","BRADENTON","FL","34210"
"PR1M019795","50059","VILLAGE PLAZA CONDO SEC 2","Sarasota","3355 HISPANIA PLACE, SARASOTA, FL 33583","18","06/09/1972","Approved","Recorded","MA00006138","VILLAGE PLAZA CONDO ASSN","C/O MILLER MANAGEMENT SERVICES INC","2848 PROCTOR RD","SARASOTA","FL","34231"
"PR1M019796","50060","VILLAGE PLAZA CONDO SEC 3","Sarasota","3355 HISPANIA PLACE, SARASOTA, FL 33583","20","06/09/1972","Approved","Recorded","MA00006138","VILLAGE PLAZA CONDO ASSN","C/O MILLER MANAGEMENT SERVICES INC","2848 PROCTOR RD","SARASOTA","FL","34231"
"PR1M019844","50071","VISTA VERDE WEST UNIT II, A CONDO","Pinellas","BAHIA DEL MAR BLVD., ST. PETERSBURG, FL 33715","40","05/12/1989","Approved","Recorded","MA00016746","BAHIA DEL MAR CONDO ASSN #6 OF ST PETE INC","","5901 SUN BLVD # 103","ST PETERSBURG","FL","33715"
