"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1M012251","49109","SNAPPER VILLAGE CONDO SEC 34","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","12","10/11/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012252","49110","SNAPPER VILLAGE CONDO SEC 35","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","8","10/11/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012253","49111","SNAPPER VILLAGE CONDO SEC 36","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","8","06/30/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012254","49112","SNAPPER VILLAGE CONDO SEC 37","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","11/16/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012255","49113","SNAPPER VILLAGE CONDO SEC 38","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","12/12/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012256","49114","SNAPPER VILLAGE CONDO SEC 39","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","8","01/04/1980","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012257","49115","SNAPPER VILLAGE CONDO SEC 14","Dade","6524 SW 114TH PL, MIAMI, FL 33173-4706","24","09/21/1977","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M007838","48122","ATRIUMS AT SNAPPER VILLAGE SEC 44, A CONDO","Dade","6601 SW 116TH CT, MIAMI, FL 33173-1704","32","06/17/1981","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M007839","48123","ATRIUMS AT SNAPPER VILLAGE SEC 45, A CONDO","Dade","6701 SW 116TH CT, MIAMI, FL 33173-1707","32","09/24/1981","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M007961","48126","CAMELOT ONE, A CONDO","Dade","9280 SW 150TH AVE, MIAMI, FL 33196-1349","40","08/06/1984","Approved","Recorded","MA00010981","CAMELOT CONDO ASSN INC","C/O LAKEVIEW MANAGEMENT INC","13501 SW 128 STREET","MIAMI","FL","33186"
"PR1M007962","48127","CAMELOT TWO A CONDO","Dade","9280 SW 150TH AVE, MIAMI, FL 33196-1349","54","12/18/1984","Approved","Recorded","MA00010981","CAMELOT CONDO ASSN INC","C/O LAKEVIEW MANAGEMENT INC","13501 SW 128 STREET","MIAMI","FL","33186"
"PR1M007963","48128","CAMELOT THREE A CONDO","Dade","9280 SW 150TH AVE, MIAMI, FL 33196-1349","46","10/10/1985","Approved","Recorded","MA00010981","CAMELOT CONDO ASSN INC","C/O LAKEVIEW MANAGEMENT INC","13501 SW 128 STREET","MIAMI","FL","33186"
"PR1M000726","47049","RIVERWOOD CONDO SEC I & II","Dade","19400 NE 26TH AVE, NORTH MIAMI BEACH, FL 33180-2299","104","03/06/1974","Approved","Recorded","MA00006740","RIVERWOOD CONDO ASSN INC","","19400 NE 25TH AVE","NORTH MIAMI BEACH","FL","33180"
"PR1M000727","47050","RIVERWOOD CONDO SEC III","Dade","19400 NE 25TH AVE, NORTH MIAMI BEACH, FL 33180","24","01/01/1978","Approved","Recorded","MA00006740","RIVERWOOD CONDO ASSN INC","","19400 NE 25TH AVE","NORTH MIAMI BEACH","FL","33180"
"PR1M000735","47051","RAMBLEWOOD CONDO B","Dade","13701 KENDALE LAKES BLVD, MIAMI, FL 33183-4055","64","07/08/1982","Approved","Recorded","MA00010143","RAMBLE CONDO ASSN INC","","12595 SW 137TH AVE","MIAMI","FL","33186"
"PR1M012258","49116","SNAPPER VILLAGE CONDO SEC 40","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","02/08/1980","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012259","49117","SNAPPER VILLAGE CONDO SEC 41","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","03/17/1980","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012260","49118","SNAPPER VILLAGE CONDO SEC 42","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","04/14/1980","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012262","49120","SNAPPER VILLAGE CONDO SEC 23","Dade","9200 S DADELAND BLVD #600, MIAMI, FL 33156-2703","12","10/10/1978","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012263","49121","SNAPPER VILLAGE CONDO SEC 24","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","12","11/15/1978","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012265","49123","SNAPPER VILLAGE CONDO SEC 26","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","12","01/16/1979","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012296","49124","REEF NORTH CONDO","Dade","16546 NE 26TH AVE, NORTH MIAMI BEACH, FL 33160-4020","50","02/26/1975","Approved","Recorded","MA00015294","REEF CLUB CONDO ASSN INC","","16558 NE 26TH AVE","NORTH MIAMI BEACH","FL","33160-4018"
"PR1M012297","49125","REEF EAST CONDO","Dade","16558 NE 26TH AVE, NORTH MIAMI BEACH, FL 33160-4018","50","02/26/1975","Approved","Recorded","MA00015294","REEF CLUB CONDO ASSN INC","","16558 NE 26TH AVE","NORTH MIAMI BEACH","FL","33160-4018"
"PR1M008584","48241","SAMARI LAKE EAST VICT & SAMARI LAKE INC","Dade","10000 NW 80TH CT, HIALEAH GARDENS, FL 33016-2226","330","10/18/1977","Approved","Recorded","MA00004253","SAMARI LAKE EAST CONDO ASSN","C/O SUNSHINE MANAGEMENT SERVICES","P. O. BOX 160070","HIALEAH","FL","33016"
"PR1M008585","48242","SAMARI LAKE EAST CONDO PH 2","Dade","10090 NW 80TH CT, HIALEAH GARDENS, FL 33016-2255","305","10/18/1977","Approved","Recorded","MA00004253","SAMARI LAKE EAST CONDO ASSN","C/O SUNSHINE MANAGEMENT SERVICES","P. O. BOX 160070","HIALEAH","FL","33016"
"PR1M008606","48243","SNAPPER VILLAGE CONDO SEC 16","Dade","6619 SW 116TH PL, MIAMI, FL 33173-1745","16","11/30/1977","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M019799","50061","COSTA DEL SOL CONDO I","Dade","100 COSTA DEL SOL BLVD, MIAMI, FL 33178-2393","23","07/25/1988","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1P000272","50974","HERON AT THE HAMMOCKS","Dade","9200 SW 150TH AVE, MIAMI, FL 33196-1349","232","08/30/1982","Approved","Recorded","MA00014398","HERON AT THE HAMMOCKS CONDO ASSN INC","C/O FLORIDA ADVANCED PROPERTIES INC","PO BOX 770010","MIAMI","FL","33177"
"PR1M012234","49092","SNAPPER VILLAGE CONDO SEC 7","Dade","SW 115TH CT, MIAMI, FL 33165","24","09/03/1976","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012235","49093","SNAPPER VILLAGE CONDO SEC 8","Dade","6527 SW 116TH PL, MIAMI, FL 33173-1740","20","11/12/1976","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012236","49094","SNAPPER VILLAGE CONDO SEC 9","Dade","9200 S DADELAND BLVD #600, MIAMI, FL 33156-2703","24","12/17/1976","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012237","49095","SNAPPER VILLAGE CONDO SEC 10","Dade","9200 S DADELAND BLVD #600, MIAMI, FL 33156-2703","20","01/28/1977","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M012238","49096","SNAPPER VILLAGE CONDO SEC 11","Dade","9200 S DADELAND BLVD #600, MIAMI, FL 33156-2703","16","03/16/1977","Approved","Recorded","MA00003238","SNAPPER VILLAGE CONDO ASSN INC","","6901 SW 116TH CT","MIAMI","FL","33173"
"PR1M019936","50092","COSTA DEL SOL CONDO Q","Dade","100 COSTA DEL SOL BLVD, MIAMI, FL 33178-2393","7","11/17/1988","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M019937","50093","COSTA DEL SOL CONDO G","Dade","ONE COSTA DEL SOL BLVD., MIAMI, FL 33178","29","02/16/1989","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M019938","50094","COSTA DEL SOL CONDO H","Dade","100 COSTA DEL SOL BLVD, MIAMI, FL 33178-2393","29","11/17/1988","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M012543","49158","PATIO GRANDE II-B TOWNHOMES CONDO","Dade","6XX NW 109TH AVE, MIAMI, FL 33172-5208","43","01/10/1986","Approved","Recorded","MA00001219","PATIO GRANDE II TOWNHOMES CONDO ASSN INC","C/O AMPREX PROPERTY MANAGEMENT","10251 SW 72 STREET, SUITE A-104","MIAMI","FL","33173"
"PR1M012679","49165","INTERNATIONAL PRINCESS 1, A CONDO","Dade","17XX S.W. 122ND AVENUE, MIAMI, FL 33184-1511","92","07/28/1983","Approved","Recorded","MA00012940","INTERNATIONAL PRINCESS CONDO ASSN INC","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1M012680","49166","INTERNATIONAL PRINCESS 2, A CONDO","Dade","17XX S.W. 122ND AVENUE, MIAMI, FL 33184-1511","65","10/23/1984","Approved","Recorded","MA00012940","INTERNATIONAL PRINCESS CONDO ASSN INC","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1P000548","51000","ANGLERS CLUB, A CONDO","Monroe","R.R. 1 , BOX 262, NORTH KEY LARGO, FL 33037","67","10/07/1988","Approved","Recorded","MA00009047","ANGLERS CLUB CONDO ASSN INC","","50 CLUBHOUSE RD","NORTH KEY LARGO","FL","33037"
"PR1P000839","51032","SEAWATCH AT MARATHON, A CONDO","Monroe","11840 OVERSEAS HWY, MARATHON, FL 33050-3096","64","12/27/1983","Approved","Recorded","MA00001920","SEAWATCH AT MARATHON CONDO ASSN. INC.","","6803 OVERSEAS HWY","MARATHON ","FL","33050"
"PR1M012682","49168","INTERNATIONAL PRINCESS 4, A CONDO","Dade","17 XX S.W. 122 COURT, MIAMI, FL 33184","45","12/17/1986","Approved","Recorded","MA00012940","INTERNATIONAL PRINCESS CONDO ASSN INC","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1M012683","49169","INTERNATIONAL PRINCESS 5, A CONDO","Dade","17 XX S.W. 122 COURT, MIAMI, FL 33175","51","03/10/1987","Approved","Recorded","MA00012940","INTERNATIONAL PRINCESS CONDO ASSN INC","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1M012684","49170","INTERNATIONAL PRINCESS 6, A CONDO","Dade","1781 S.W.122ND COURT, MIAMI, FL 33175-1555","81","11/12/1987","Approved","Recorded","MA00012940","INTERNATIONAL PRINCESS CONDO ASSN INC","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1M012805","49192","PINESIDE II","Dade","8889 FONTAINEBLEAU BLVD, MIAMI, FL 33172-4425","80","10/22/1975","Approved","Recorded","MA00003372","PINESIDE CONDO ASSN, INC","","8895 FOUNTAINBLEAU BLVD, STE 108","MIAMI","FL","33172"
"PR1M012806","49193","PARKSIDE I","Dade","111 FONTAINEBLEAU BLVD, MIAMI, FL 33172-4507","79","09/18/1975","Approved","Recorded","MA00002970","PARKSIDE OF FONTAINEBLEAU CONDO ASSN INC# 140","C/O GOLD PROPERTY MANAGEMENT","10887 NW 17 STREET, SUITE 202","MIAMI","FL","33172"
"PR1M012807","49194","PARKSIDE II","Dade","111 FONTAINEBLEAU BLVD, MIAMI, FL 33172-4507","80","12/08/1975","Approved","Recorded","MA00002970","PARKSIDE OF FONTAINEBLEAU CONDO ASSN INC# 140","C/O GOLD PROPERTY MANAGEMENT","10887 NW 17 STREET, SUITE 202","MIAMI","FL","33172"
"PR1M012808","49195","FERNWOODS #2 CONDO","Dade","502 NW 87TH AVE #2, MIAMI, FL 33172-5717","100","01/01/1974","Approved","Recorded","MA00006437","FERNWOODS #2, 3, 4 ASSN INC","C/O P&M MANAGEMENT SERVICES, INC","175 FONTAINEBLEAU BLVD","MIAMI","FL","33172"
"PR1M012809","49196","FERNWOODS #3 CONDO","Dade","502 NW 87TH AVE #3, MIAMI, FL 33172-5717","50","01/01/1974","Approved","Recorded","MA00006437","FERNWOODS #2, 3, 4 ASSN INC","C/O P&M MANAGEMENT SERVICES, INC","175 FONTAINEBLEAU BLVD","MIAMI","FL","33172"
"PR1M012810","49197","FERNWOODS #4 CONDO","Dade","502 NW 87TH AVE #4, MIAMI, FL 33172-5717","66","01/01/1974","Approved","Recorded","MA00006437","FERNWOODS #2, 3, 4 ASSN INC","C/O P&M MANAGEMENT SERVICES, INC","175 FONTAINEBLEAU BLVD","MIAMI","FL","33172"
"PR1M008394","48220","COSTA DEL SOL CLUSTER A, A CONDO","Dade","ONE COSTA DEL SOL BLVD, MIAMI, FL 33178-2353","7","08/31/1983","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M013069","49230","VILLA DORADA CONDO 2-9","Dade","20401 NE 30TH AVE, NORTH MIAMI BEACH, FL 33180-1522","324","05/30/1978","Approved","Recorded","MA00011145","VILLA DORADA CONDO ASSN","","20250 WEST COUNTRY CLUB DRIVE","AVENTURA","FL","33180"
"PR1G023117","46470","ONE TEQUESTA POINT, A CONDO","Dade","888 BRICKELL KEY DRIVE, MIAMI, FL 33131","288","09/22/1995","Approved","Recorded","MA00021453","ONE TEQUESTA POINT CONDO ASSN INC","","888 BRICKELL KEY DR","MIAMI","FL","33131"
"PR1P008127","51936","NORTHLAKE VILLAGE AT THE CALIFORNIA CLUB A CONDO","Dade","760 NE 199TH ST, MIAMI, FL 33179","124","01/01/1978","Approved","Recorded","MA00010192","NORTHLAKE VILLAGE AT THE CALIFORNIA CLUB CONDO ASSN INC","C/O XCLUSIVE PROPERTY MANGEMENT SERVICES","1031 IVES DAIRY ROAD","MIAMI","FL","33179"
"PR1P008211","51941","PARK VILLAS AT THE HAM-MOCKS A CONDO","Dade","S.W. 104 ST. & 147TH AVE., MIAMI, FL 33185","36","06/20/1985","Approved","Recorded","MA00015883","PARK VILLAS AT THE HAMMOCKS CONDO. ASSN.","C/O ATLAS PROPERTY MANAGEMENT SERVICES","1500 NW 89 COURT #202","DORAL","FL","33172"
"PR1P008286","51948","LYNBROOK COURTS, A CONDO","Dade","6795 SW 132ND AVE, MIAMI, FL 33183-2390","79","04/09/1982","Approved","Recorded","MA00008395","LYNBROOK COURTS CONDO ASSN","","12595 SW 137 AVE","MIAMI","FL","33186"
"PR1P008461","51961","PARADISE VILLAS A CONDO","Dade","100 SW 110TH AVE, MIAMI, FL 33174-1255","43","10/16/1984","Approved","Recorded","MA00001751","PARADISE VILLAS ESTATES CONDO INC","C/O LUIS ROMAN","100 SW 110TH AVE","MIAMI","FL","33174"
"PR1M020344","50169","COSTA DEL SOL CONDO S","Dade","1 COSTA DEL SOL BLVD, MIAMI, FL 33178-2393","23","04/07/1989","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M020469","50185","COSTA DEL SOL CONDO J","Dade","COSTA DEL SOL BOULEVARD, MIAMI, FL 33178","27","06/27/1989","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1M020477","50187","ONE ISLAND PLACE CONDO II","Dade","NE 207TH STREET, NORTH MIAMI BEACH, FL 33180","115","10/16/1991","Approved","Recorded","MA00018695","ONE ISLAND PLACE CONDO ASSN INC TOWER II","C/O NADINE LAHAM","3801 N.E. 207TH STREET","AVENTURA","FL","33180"
"PR1M020512","50193","CELEBRATION POINT CONDO # SIX","Dade","155TH ST & MIAMI LKWAY N, MIAMI LAKES, FL 33014","70","01/01/1988","Approved","Recorded","MA00000983","CELEBRATION POINT MASTER ASSN INC","C/O ROCIO RAMS - PRESIDENT","15517 MIAMI LAKEWAY N.","MIAMI LAKES","FL","33014"
"PR1M020569","50203","MARINA VILLAS AT HAWK'S CAY CONDO NO. 5","Monroe","MILE MARKER 61, MARATHON, FL 33050","10","01/30/1990","Approved","Recorded","MA00019156","MARINA VILLAS AT HAWK'S CAY CONDO ASSOC INC","","800 DUCK KEY DRIVE","MARATHON","FL","33050"
"PR1M020608","50208","COSTA DEL SOL CONDO T","Dade","COSTA DEL SOL BOULEVARD, MIAMI, FL 33178","22","10/24/1989","Approved","Recorded","MA00002473","COSTA DEL SOL ASSN INC","","ONE COSTA DEL SOL BLVD","MIAMI","FL","33178"
"PR1G023765","46515","VISTA ALEGRE TOWNHOMES VILLAS STAGE I","Dade","15230 SW 134TH PL, MIAMI, FL 33177","52","08/23/1996","Approved","Recorded","MA00022062","VISTA ALEGRE TOWNHOMES VILLAS STAGE I","C/O PROFESSIONAL MGMT & ASSN SVCS","12905 SW 132 STREET","MIAMI","FL","33186"
"PR1G023865","46521","100 HIDDEN BAY CONDO","Dade","3370 NE 190TH ST, AVENTURA, FL 33180","371","03/22/2000","Approved","Recorded","MA00022163","100 HIDDEN BAY CONDO ASSN INC","C/O THE CONTINENTAL GROUP","2950 N 28TH TERRACE","HOLLYWOOD","FL","33020-2797"
"PR1G023988","46525","VISTA ALEGRE TOWNHOMES VILLAS STAGE II","Dade","15400 SW 134TH PL, MIAMI, FL 33177","71","03/13/1997","Approved","Recorded","MA00022299","VISTA ALEGRE TOWNHOMES VILLAS STAGE II","C/O PROFESSIONAL MGMT & ASSN SVCS","12905 SW 132 STREET","MIAMI","FL","33186"
"PR1G023989","46526","VISTA ALEGRE TOWNHOMES VILLAS STAGE III","Dade","15421 SW 133RD PL, MIAMI, FL 33177","49","09/23/1997","Approved","Recorded","MA00022300","VISTA ALEGRE TOWNHOMES VILLAS STAGE III","C/O PROFESSIONAL MGMT & ASSOC SERV","12905 SW 132 STREET","MIAMI","FL","33186"
"PR1G023990","46527","VISTA ALEGRE TOWNHOMES VILLAS STAGE IV","Dade","13370 SW 153RD ST, MIAMI, FL 33177","36","05/14/1998","Approved","Recorded","MA00022301","VISTA ALEGRE TOWNHOMES VILLAS STAGE IV","C/O PROFESSIONAL MGMT & ASSN SVCS","12905 SW 132 STREET","MIAMI","FL","33186"
"PR1P008764","52003","TROPICAL PARK VILLAS CONDO","Dade","3801-3817 SW 82ND AVE, MIAMI, FL 33155","135","07/30/1980","Approved","Recorded","MA00003008","TROPICAL PARK VILLAS CONDO.ASSN. INC.","C/O AMPREX PROPERTY MANAGEMENT","10251 SW 72 STREET","MIAMI","FL","33173"
"PR1P008890","52023","GABLES POINT II A CONDO","Dade","SW 44TH ST & SW 67TH AVE, MIAMI, FL 33155","72","07/22/1985","Approved","Recorded","MA00015850","GABLES POINT II CONDO ASSOC., INC.","","12905 SW 132 STREET","MIAMI","FL","33186"
"PR1P008891","52024","GABLES POINT III, A CONDO","Dade","SW. 44TH ST., MIAMI, FL 33155","120","01/06/1985","Approved","Recorded","MA00004062","GABLES POINT III CONDO. ASSN.","C/O PREFERRED ACCOUNTING SERVICES","7440 SW 50TH TERRACE, STE 106","MIAMI","FL","33155"
"PR1P008941","52030","VILLA VENEZIA, A CONDO","Dade","1261 S.W. 124TH COURT, MIAMI, FL 33184-2322","164","09/24/1981","Approved","Recorded","MA00011334","VILLA VENEZIA CONDO ASSOC., INC.","C/O MIAMI MANAGEMENT INC","14275 SW 142ND AVE","MIAMI","FL","33186-6715"
"PR1P001266","51090","SUNSET HAMMOCK, A CONDOMINIUM","Monroe","MILE MARKER 95 U.S. HIGHWAY 1, TAVERNIER, FL 33070","40","02/05/1982","Approved","Recorded","MA00001431","SUNSET HAMMOCK CONDO ASSN INC","","94220 OVERSEAS HWY","TAVERNIER","FL","33037"
"PR1P001287","51092","FOUR AMBASSADORS THE A","Dade","825 S BAYSHORE DR #1643, MIAMI, FL 33131-2920","691","01/01/1981","Approved","Recorded","MA00001969","FOUR AMBASSADORS CONDO ASSOC INC","","825 BRICKELL BAY DR","MIAMI","FL","33131"
"PR1P001290","51093","WESTPARK VILLAS CONDO","Dade","5200 WEST 24TH WAY, HIALEAH, FL 33016-4006","30","03/16/1984","Approved","Recorded","MA00009700","WESTPARK VILLAS CONDO ASSOC., INC.","","17680 NW 78 AVENUE","MIAMI","FL","33015"
"PR1P001401","51104","CHATEABLEAU AT THE HAMMOCKS, A CONDO","Dade","10310 SW 154 CIRCLE CT #12, MIAMI, FL 33196","105","09/12/1985","Approved","Recorded","MA00003797","CHATEAUBLEU AT THE HAMMOCKS CONDO ASSN","C/O LUIS COLLAZO - PRESIDENT","175 FOUNTAINEBLEAU BLVD.","MIAMI","FL","33172"
"PR1P001420","51107","PEPPERMILL AT KENDALE LAKES WEST, A COND","Dade","8000 SW 149TH AVE, MIAMI, FL 33193-1402","236","12/18/1980","Approved","Recorded","MA00002411","PEPPERMILL AT KENDALE LAKES WEST CONDO ASSN INC","","7665 NW 50 STREET","MIAMI","FL","33166"
"PR1M020678","50218","HARBORSIDE AT THE WATERWAYS, A CONDO","Dade","YACHT CLUB DRIVE, NORTH MIAMI BEACH, FL 33180","181","01/01/1991","Approved","Recorded","MA00015157","PORTSVIEW AT THE WATERWAYS CONDO ASSN","C/O MANAGEMENT OFFICE","3610 YACHT CLUB DRIVE","AVENTURA","FL","33180"
"PR1M020703","50227","LAGO GRANDE SEVEN-D, A CONDO","Dade","N.W. 82ND AVENUE, HIALEAH, FL 33016","5","02/07/1989","Approved","Recorded","MA00002497","LAGO GRANDE SEVEN CONDO ASSOC., INC.","C/O FLORIDA PROPERTY MANAGEMENT INC","6520 W 24TH COURT","HIALEAH","FL","33016"
"PR1G024076","46531","OCEANIA V, A CONDO","Dade","16420 COLLINS AVE, MIAMI BEACH, FL 33160","158","10/09/2002","Approved","Recorded","MA00022386","OCEANIA V CONDO ASSN INC","","16500 COLLINS AVENUE","SUNNY ISLES","FL","33160"
"PR1G024197","46541","POINCIANA ROYALE VILLAS CONDO I","Dade","7500 W 20TH AVE, HIALEAH, FL 33016","48","11/21/1997","Approved","Recorded","MA00022483","POINCIANA ROYALE VILLAS CONDO I ASSN INC","","PO BOX 160460","HIALEAH","FL","33016"
"PR1P009139","52053","CONDO 'B' AT MEDITERRANEA","Dade","323 AND 337 IVES DAIRY RD, MIAMI, FL 33179","22","11/19/1981","Approved","Recorded","MA70682","MEDITERRANEA HOMEOWNERS' ASSN INC","C/O FULL SERVICE PROPERTY MGMT","PO BOX 960070","MIAMI","FL","33296"
"PR1P009158","52056","SEVILLE PLACE CONDO (PHS 1-34/35)","Dade","N.W. 82ND AVE & 192ND ST, MIAMI, FL 33166","66","05/28/1987","Approved","Recorded","MA00002416","SEVILLE PLACE CONDO ASSN INC","C/O UNIVERSE CONSULTANT INC","7466 NW 8TH STREET","MIAMI","FL","33126"
"PR1P009190","52059","J.R. CONDO","Dade","5344 W 24TH AVE, HIALEAH, FL 33016","48","05/09/1983","Approved","Recorded","MA00009215","J.R. CONDO ASSN, INC","C/O SAYDA SABILLON, ASSOC PRESIDENT","5330 W 24 AVE","HIALEAH","FL","33016"
"PR1P009272","52066","NORTH GARDEN VILLAS INC","Dade","13900 NE 4TH AVE, MIAMI, FL 33161","16","02/06/1987","Approved","Recorded","MA00012167","NORTH GARDEN VILLAS INC","C/O A S P M G MANAGEMENT GROUP","85 GRAND CANAL DRIVE","MIAMI","FL","33144"
"PR1P009383","52077","GOLDEN GATE CONDO","Dade","440 AND 460TH 23RD ST E, HIALEAH, FL 33013-3957","200","12/19/1978","Approved","Recorded","MA00017033","GOLDEN GATE CONDO ASSOC INC","","460 EAST 23RD STREET","HIALEAH","FL","33013"
"PR1P009413","52081","BANYANS OF SOUTH MIAMI, THE","Dade","90001 S.W. 77TH AVE., #C-108, MIAMI, FL 33144","43","01/01/1974","Approved","Recorded","MA00001517","BANYANS OF SOUTH MIAMI","C/O THE FOSTER COMPANY","9000 S.W. 152ND STREET","MIAMI","FL","33157"
"PR1P002093","51178","WESTLANDIA CONDO","Dade","4055 WEST 12TH AVENUE, HIALEAH, FL 33012","88","01/12/1981","Approved","Recorded","MA00000998","WESTLANDIA CONDO ASSN","","PO BOX 160698","HIALEAH","FL","33016"
"PR1P002095","51180","OASIS EN MANGO HILL CONDO (MANGO HILL CONDO NO. XX)","Dade","3700 W 8TH AVE, HIALEAH, FL 33012-4221","97","10/01/1982","Approved","Recorded","MA00005085","OASIS EN MANGO HILL CONDO (MANGO HILL NOXX) ASSN","C/O NEIGHBORHOOD PROPERTY MANAGEMENT INC","PO BOX 160310","HIALEAH","FL","33016"
